"","I","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Start","Stop","C","Event","Xi"
"140",120,13,0,0.998371304478496,1,0.411222093971446,2,2,0.628319905139506,1.14606634434313,5,0.730036936467513,0,1,1,3,0.255319283576682,1,0.762822055257857,1,1,6.07967219741576,8.393,10.202,0,0,0.995880002677773
"141",121,13,0,0.998371304478496,1,0.865353547036648,1,2,0.628319905139506,1.14606634434313,5,0.730036936467513,0,1,1,1,0.651731247082353,2,0.785983043722808,1,1,7.26668429718986,10.202,14.482,0,0,0.943018081182824
"142",122,13,0,0.998371304478496,0,0.585826547117904,3,2,0.628319905139506,1.14606634434313,5,0.730036936467513,0,1,1,4,0.0995224846992642,2,0.361477958504111,2,1,10.0763661789417,14.482,21.417,0,1,1.05561701844288
"144",123,14,0,0.392753241583705,1,0.0943467086181045,1,1,0.177824516780674,1.81105564464815,5,0.981031194562092,0,0,0,2,0.523621986387298,0,0.269846038427204,0,1,0.380457804072648,0,0.367,0,0,0.993008619542164
"145",124,14,0,0.392753241583705,0,0.5363344240468,2,1,0.177824516780674,1.81105564464815,5,0.981031194562092,0,0,0,3,0.893024779856205,0,0.0948808346875012,0,0,0.708836160388927,0.367,0.568,1,0,1.04976275201342
"155",125,15,1,0.419938972685486,0,0.886539351427928,2,1,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,1,0.779297725996003,0,0.800209060544148,0,0,0.186520520132035,0,0.418,0,0,1.05689355417618
"156",126,15,1,0.419938972685486,1,0.382543379208073,3,1,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,4,0.681435476290062,0,0.0722770120482892,0,0,0.461938526417374,0.418,5.357,0,0,1.10558428058427
"157",127,15,1,0.419938972685486,0,0.813059938140213,3,1,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,3,0.111153627745807,0,0.266622965456918,0,1,3.71611619402192,5.357,7.128,0,0,1.11189836174819
"158",128,15,1,0.419938972685486,0,0.834097663173452,3,2,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,4,0.41062084864825,0,0.996580116683617,0,0,4.88269192269607,7.128,8.635,0,0,1.05744795235421
"159",129,15,1,0.419938972685486,0,0.695233195088804,3,2,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,5,0.780649278778583,0,0.523248880635947,0,0,5.87546948407766,8.635,10.709,0,0,1.05891739185707
"160",130,15,1,0.419938972685486,1,0.340998092666268,3,2,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,5,0.137993292650208,1,0.703092772047967,1,1,7.24204292152226,10.709,12.113,0,0,1.05210130667544
"161",131,15,1,0.419938972685486,1,0.505711434176192,1,2,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,1,0.0703544653952122,1,0.554380074609071,1,0,8.16686667886292,12.113,12.822,0,0,0.950413881414585
"162",132,15,1,0.419938972685486,1,0.0972803074400872,2,2,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,3,0.181148325558752,1,0.0555849685333669,2,0,8.63419186798161,12.822,17.202,0,0,1.00323179768628
"163",133,15,1,0.419938972685486,1,0.772502665175125,3,2,0.00164112960919738,1.98288097023033,4,0.913650127360597,0,2,0,2,0.329670031089336,1,0.701976892305538,2,0,11.519990809601,17.202,24.385,0,1,1.04757122221952
"166",134,16,0,0.827770401490852,0,0.686140212230384,2,0,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,5,0.319636824075133,0,0.0461910029407591,0,1,0.338259181007743,0,0.145,0,0,1.10673728269933
"167",135,16,0,0.827770401490852,0,0.216382859041914,3,0,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,5,0.433808679692447,0,0.87070041988045,1,1,0.370019345561657,0.145,0.639,0,0,1.16895931124863
"168",136,16,0,0.827770401490852,0,0.913488719146699,2,1,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,5,0.917030784999952,0,0.870070360368118,1,0,0.47777471330429,0.639,1.131,0,0,1.05037035058543
"169",137,16,0,0.827770401490852,1,0.35541015653871,1,1,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,3,0.904429973335937,0,0.983741369098425,1,1,0.585273965436971,1.131,1.663,0,0,0.994737498184527
"170",138,16,0,0.827770401490852,0,0.101280861068517,1,1,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,4,0.393519673962146,0,0.0123282694257796,1,1,0.701494637432875,1.663,3.738,0,0,1.00729134877837
"171",139,16,0,0.827770401490852,0,0.839757737005129,4,2,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,2,0.0774738406762481,0,0.432417134055868,1,1,1.15494985181145,3.738,6.765,0,0,1.10503844546982
"172",140,16,0,0.827770401490852,0,0.369608630193397,5,2,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,1,0.226018349407241,1,0.118232724256814,1,0,1.81601169876928,6.765,8.9,0,0,1.16716953587825
"173",141,16,0,0.827770401490852,1,0.515001219231635,5,2,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,0,3,0.351946907583624,1,0.775905055226758,1,1,2.28248673011601,8.9,13.927,0,0,1.15387713293346
"174",142,16,0,0.827770401490852,0,0.317939834436402,2,2,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,1,2,0.978863184805959,1,0.797176161315292,2,1,3.3806877901157,13.927,15.383,0,0,1.00511132414555
"175",143,16,0,0.827770401490852,1,0.787046970566735,1,2,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,1,5,0.832682609558105,1,0.108714526286349,2,0,3.69872380569832,15.383,26.48,0,0,0.942148130515165
"176",144,16,0,0.827770401490852,1,0.975792962592095,2,2,0.217551562236622,1.036568404641,3,0.50961248180829,0,2,1,5,0.617007331456989,1,0.918668851489201,2,0,6.12289358043011,26.48,43.943,0,1,0.98858542072729
"177",145,17,0,0.437470962293446,1,0.60406645340845,1,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,0,4,0.297519373241812,1,0.530028970679268,0,1,0.166420325404033,0,0.981,0,0,0.988401828498728
"178",146,17,0,0.437470962293446,0,0.293974339962006,1,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,0,5,0.168267618166283,1,0.680885220877826,0,0,0.677322254775053,0.981,1.914,0,0,1.00143599627999
"179",147,17,0,0.437470962293446,1,0.158490875037387,5,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,0,4,0.12704690429382,1,0.464697817573324,0,1,1.16374180464955,1.914,2.995,0,0,1.21262787340717
"180",148,17,0,0.437470962293446,0,0.674908673157915,1,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,0,5,0.158035026397556,1,0.771421403624117,0,1,1.72688516077905,2.995,4.384,0,0,0.997628439495015
"181",149,17,0,0.437470962293446,0,0.763987951213494,1,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,0,3,0.964220037683845,1,0.359584478661418,0,0,2.45057001604592,4.384,9.626,0,0,0.99674015498089
"182",150,17,0,0.437470962293446,1,0.425176468212157,4,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,0,2,0.701106711756438,1,0.662568102357909,0,0,5.18217273749808,9.626,10.371,0,0,1.15041522789516
"183",151,17,0,0.437470962293446,0,0.60529886581935,5,1,0.554603349417448,1.38618437247351,5,0.160408786963671,1,0,1,5,0.394434490706772,1,0.789362640120089,0,1,5.57032483857528,10.371,10.557,0,1,1.2193546226697
"188",152,18,0,0.41397594101727,1,0.266036103013903,2,0,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,0,4,0.456611902453005,0,0.287946368567646,0,0,0.647645804099739,0,0.248,0,0,1.0957942013243
"189",153,18,0,0.41397594101727,1,0.0765433460474014,3,0,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,0,1,0.657512446399778,0,0.914348813937977,1,0,0.854256763748831,0.248,0.969,0,0,1.15416175351006
"190",154,18,0,0.41397594101727,0,0.598438867134973,4,0,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,0,4,0.908061820780858,0,0.224656112957746,2,0,1.45350925738032,0.969,2.944,0,0,1.21915179962305
"191",155,18,0,0.41397594101727,0,0.464912054594606,1,1,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,0,5,0.631943015148863,0,0.846428848570213,2,1,3.09694929920628,2.944,4.205,0,0,0.999490768566587
"192",156,18,0,0.41397594101727,0,0.711489451816306,2,1,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,5,0.626110241515562,0,0.565740098711103,2,1,4.14616622815997,4.205,6.42,0,0,1.04814807084423
"193",157,18,0,0.41397594101727,1,0.308529305038974,5,1,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,3,0.953811371466145,0,0.779422075254843,2,0,5.98878876204592,6.42,6.896,0,0,1.21052538319682
"194",158,18,0,0.41397594101727,0,0.774086565943435,5,1,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,2,0.0635744121391326,0,0.032913071801886,2,0,6.38451175768162,6.896,9.371,0,0,1.21701226711191
"195",159,18,0,0.41397594101727,1,0.578524490818381,1,1,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,5,0.80039894208312,0,0.316774928243831,2,1,8.44388366823662,9.371,12.536,0,0,0.988422060711172
"196",160,18,0,0.41397594101727,0,0.769462050171569,4,1,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,1,0.310120207257569,0,0.838822500547394,2,0,11.0768246043511,12.536,13.497,0,0,1.15771141576426
"197",161,18,0,0.41397594101727,0,0.62217165553011,4,2,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,2,0.816889992216602,0,0.217956629581749,2,0,11.8761252789306,13.497,23.77,0,0,1.10287239313164
"198",162,18,0,0.41397594101727,1,0.552910460624844,1,2,0.335855182725936,1.75859335600398,1,0.981129704741761,0,2,1,5,0.146144264610484,1,0.668198365718126,2,1,20.4226432371028,23.77,41.117,0,1,0.94045700606754
"199",163,19,0,0.0276493462733924,0,0.99180974252522,2,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,0,2,0.764971369877458,0,0.98720234259963,0,0,0.0935317287221551,0,0.436,0,0,1.0945665017133
"200",164,19,0,0.0276493462733924,1,0.51472457498312,2,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,0,4,0.739183486206457,0,0.479672711808234,0,0,0.159640635875176,0.436,0.841,0,0,1.08885778998315
"201",165,19,0,0.0276493462733924,0,0.237145647639409,3,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,0,2,0.785520480712876,0,0.082246677717194,0,0,0.220971213697032,0.841,1.757,0,0,1.15940279075202
"202",166,19,0,0.0276493462733924,0,0.0320174996741116,5,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,1,5,0.799705614103004,0,0.189705520169809,0,1,0.359783638656153,1.757,8.296,0,0,1.28396932971283
"203",167,19,0,0.0276493462733924,0,0.908996066777036,3,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,1,4,0.667505468707532,0,0.711399719351903,0,0,1.35079432204546,8.296,11.394,0,0,1.15163944647538
"204",168,19,0,0.0276493462733924,1,0.617235804907978,5,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,1,1,0.769525697221979,0,0.700239879079163,0,1,1.82033491699321,11.394,15.643,0,0,1.26377608920152
"205",169,19,0,0.0276493462733924,0,0.238848748616874,5,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,1,5,0.940670679556206,1,0.686522010480985,0,0,2.46426041159324,15.643,17.874,0,0,1.2813164243765
"206",170,19,0,0.0276493462733924,0,0.86133259232156,3,0,0.774487124290317,1.73917309637181,2,0.787991254590452,1,0,1,4,0.738336495822296,1,0.139881359646097,1,0,2.80234711034374,17.874,18.093,0,1,1.15218848868467
"210",171,20,1,0.338526806328446,0,0.816830155672505,3,0,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,0,5,0.577053109416738,1,0.600776499137282,0,1,0.252507598139346,0,0.126,0,0,1.16791133125923
"211",172,20,1,0.338526806328446,0,0.204511941876262,4,0,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,0,4,0.403348331572488,1,0.478699926054105,0,0,0.282245601751383,0.126,0.66,0,0,1.23533248027353
"212",173,20,1,0.338526806328446,1,0.0117188866715878,2,0,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,0,4,0.592537684133276,1,0.226088267518207,1,0,0.408144921735413,0.66,1.661,0,0,1.10878861239759
"213",174,20,1,0.338526806328446,0,0.304829359054565,2,0,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,0,3,0.594088759971783,1,0.319946015719324,1,0,0.644413918405393,1.661,2.663,0,0,1.1166542910579
"214",175,20,1,0.338526806328446,0,0.370936380233616,4,0,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,1,5,0.728860432747751,1,0.449811863712966,1,1,0.880870427559247,2.663,3.884,0,0,1.23327829493872
"215",176,20,1,0.338526806328446,0,0.348824025131762,4,0,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,1,3,0.0236398908309639,2,0.999697209801525,1,1,1.1690776058929,3.884,5.454,0,0,1.23355103196787
"216",177,20,1,0.338526806328446,0,0.283889573067427,3,1,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,1,1,0.910197508521378,2,0.109328927239403,2,1,1.53950303221433,5.454,9.983,0,0,1.1168881405596
"217",178,20,1,0.338526806328446,0,0.716934934956953,1,1,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,1,2,0.00839858991093934,2,0.468943163985386,2,0,2.6082208153825,9.983,10.926,0,0,1.0062352776268
"218",179,20,1,0.338526806328446,0,0.278816470410675,2,2,0.624273374676704,1.99933521472849,2,0.774093236774206,1,0,1,5,0.156458573881537,2,0.542532075429335,2,1,2.83071929237049,10.926,12.05,0,1,1.01065345152553
"221",180,21,0,0.848339364398271,0,0.79231836926192,3,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,0,1,0.844900846481323,0,0.187933142762631,0,1,0.656552289612591,0,0.394,0,0,1.05186019389954
"222",181,21,0,0.848339364398271,1,0.795253173680976,1,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,3,0.830980570754036,0,0.981618062127382,1,0,0.897741281337783,0.394,0.962,0,0,0.942264613225527
"223",182,21,0,0.848339364398271,0,0.0302086430601776,5,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,2,0.136284311534837,0,0.525813007727265,1,0,1.24536588298986,0.962,2.411,0,0,1.17137855483747
"224",183,21,0,0.848339364398271,0,0.87133026891388,1,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,5,0.778996651060879,0,0.682183918775991,1,0,2.13222553722287,2.411,4.698,0,0,0.951010753390199
"225",184,21,0,0.848339364398271,1,0.799205019837245,1,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,2,0.457788834348321,0,0.891751071205363,1,0,3.53241942752509,4.698,6.711,0,0,0.942227377113389
"226",185,21,0,0.848339364398271,1,0.18658296414651,2,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,2,0.284193533705547,0,0.958695392357185,1,1,4.76437953876942,6.711,7.612,0,0,0.996623277994936
"227",186,21,0,0.848339364398271,1,0.663564659189433,4,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,4,0.564771863399073,0,0.837101963581517,1,0,5.31635760536006,7.612,8.165,0,0,1.09619791001142
"228",187,21,0,0.848339364398271,0,0.318899660836905,3,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,3,0.766684356378391,0,0.0454175104387105,1,0,5.65493083118744,8.165,9.282,0,0,1.05685170288994
"229",188,21,0,0.848339364398271,0,0.399315790040419,5,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,3,0.220910526346415,0,0.667422515107319,1,1,6.3385742285964,9.282,14.114,0,0,1.16706288250062
"230",189,21,0,0.848339364398271,1,0.899414350511506,4,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,1,0.70837177336216,0,0.159469023579732,2,0,9.29602004265795,14.114,19.738,0,0,1.09361557703358
"231",190,21,0,0.848339364398271,0,0.186422157334164,2,2,0.995532935019583,1.71959709306248,3,0.805868254974484,1,1,1,4,0.636074533453211,1,0.277004793751985,2,1,12.7391253864928,19.738,46.753,0,1,1.00664112720496
"232",191,22,0,0.527489009778947,0,0.884376472793519,1,0,0.490341989789158,1.3860124940984,1,0.289373768260702,1,1,0,4,0.846721658948809,0,0.738401245558634,0,1,0.188023615628481,0,0.172,0,0,1.04752592862299
"233",192,22,0,0.527489009778947,0,0.0941231017932296,3,0,0.490341989789158,1.3860124940984,1,0.289373768260702,1,1,0,2,0.0101360608823597,0,0.383149997098371,0,1,0.290401329903842,0.172,0.727,0,0,1.16688016199338
"234",193,22,0,0.527489009778947,0,0.0501645265612751,1,1,0.490341989789158,1.3860124940984,1,0.289373768260702,1,1,0,5,0.119591510621831,0,0.101404304383323,0,0,0.620380677695881,0.727,1.152,1,0,1.00478465491244
"243",194,23,0,0.0858040561433882,1,0.0725213009864092,2,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,3,0.415391550865024,1,0.215146275935695,0,1,0.689018675591797,0,0.122,0,0,1.09431962984908
"244",195,23,0,0.0858040561433882,1,0.423032908467576,3,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,4,0.535106274997815,1,0.462948269909248,0,1,0.785988361096095,0.122,1.196,0,0,1.14640127702718
"245",196,23,0,0.0858040561433882,1,0.584152542054653,4,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,1,0.304387617157772,1,0.362808507634327,0,1,1.64140921329678,1.196,3.22,0,0,1.20323831161384
"246",197,23,0,0.0858040561433882,1,0.512974184472114,4,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,4,0.201230300357565,1,0.124604125740007,1,0,3.25250125529588,3.22,8.548,0,0,1.20409506175602
"247",198,23,0,0.0858040561433882,1,0.635990077629685,2,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,2,0.68438010266982,1,0.59953479282558,1,1,7.49343773718326,8.548,11.491,0,0,1.08817081999859
"248",199,23,0,0.0858040561433882,0,0.879682084545493,3,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,1,0.179604837903753,1,0.663365678163245,1,0,9.83598540143284,11.491,12.802,0,0,1.15264721111196
"249",200,23,0,0.0858040561433882,0,0.178008580114692,4,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,0,2,0.369486959651113,1,0.460417118854821,1,1,10.8797014242127,12.802,15.437,0,0,1.22027708860012
"250",201,23,0,0.0858040561433882,1,0.557445790851489,2,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,1,1,0.0516535989008844,2,0.589986666571349,1,1,12.9772174367769,15.437,15.94,0,0,1.08902585175342
"251",202,23,0,0.0858040561433882,0,0.258475611452013,2,0,0.180291440337896,1.69292330928147,2,0.140408841427416,1,2,1,3,0.598762249806896,2,0.992943329270929,2,1,13.3771967286583,15.94,25.373,0,1,1.10326424887401
"254",203,24,0,0.27384569006972,0,0.0229943383019418,1,1,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,0,2,0.0420073941349983,1,0.490947304060683,0,0,0.893358774716035,0,0.275,0,0,1.00251166247022
"255",204,24,0,0.27384569006972,0,0.680250192526728,1,1,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,1,4,0.12811544071883,1,0.682223172159865,0,0,1.11192081848478,0.275,1,0,0,0.995944202030494
"256",205,24,0,0.27384569006972,0,0.731468938291073,4,2,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,1,1,0.472329795826226,1,0.151389524107799,1,1,1.68876484487816,1,1.577,0,0,1.10012495358127
"257",206,24,0,0.27384569006972,0,0.636575953103602,2,2,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,1,5,0.189198641572148,1,0.718354284763336,1,1,2.14749465956303,1.577,2.346,0,0,0.996379268084789
"258",207,24,0,0.27384569006972,0,0.316126761725172,2,2,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,1,4,0.912123141577467,1,0.925605138763785,1,1,2.75966985633599,2.346,4.451,0,0,0.9995772786553
"259",208,24,0,0.27384569006972,1,0.0500692126806825,5,2,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,1,4,0.321272156434134,1,0.529246268095449,2,1,4.43412179882959,4.451,8.264,0,0,1.1528507232446
"260",209,24,0,0.27384569006972,1,0.932616634527221,3,2,0.313407103298232,1.84597665118054,1,0.611655591987073,1,0,1,4,0.612184577388689,1,0.639824079815298,2,1,7.46691672817861,8.264,11.609,1,0,1.03397675022253
"265",210,25,1,0.851694162935019,1,0.396703807637095,3,0,0.363130222074687,1.82703317748383,4,0.632167980074883,0,0,0,3,0.125694234156981,0,0.900976700009778,0,0,0.431744236731902,0,0.412,0,0,1.1671325206638
"266",211,25,1,0.851694162935019,0,0.895710074575618,5,0,0.363130222074687,1.82703317748383,4,0.632167980074883,0,0,0,1,0.562470068456605,0,0.804378586355597,0,1,0.625991077649529,0.412,0.813,0,0,1.29635935668
"267",212,25,1,0.851694162935019,1,0.812400389229879,4,0,0.363130222074687,1.82703317748383,4,0.632167980074883,0,0,0,2,0.419827040284872,0,0.663356314180419,0,1,0.815056888873734,0.813,1.533,0,0,1.22188278770067
"268",213,25,1,0.851694162935019,0,0.162718871841207,5,0,0.363130222074687,1.82703317748383,4,0.632167980074883,0,0,0,5,0.133562567876652,0,0.798702630912885,1,1,1.15476712041943,1.533,1.964,0,0,1.30589646711004
